participant_id,fold,method,candidate_id,block_id,true_process_variance,true_observation_variance,conditional_update_nll,conditional_update_mse
147,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.2088417707301957,35.38990114084536
151,4,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.6693699769159083,2.827273502632072
151,4,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.70845130931444,5.186230706864906
151,4,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.8040803767182414,10.958420743424185
151,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,2.911155212699504,17.42147970861803
158,4,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.692867622492338,4.2455961879945034
158,4,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.0192182238570444,23.944185129243614
158,4,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.00625856559428,23.161937510058255
158,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.180556112875682,33.682573056635064
159,4,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.6507296966260596,1.702142377872594
159,4,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.7915845308129676,10.204168932850411
159,4,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.733319562355907,6.687283538703829
159,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,2.831281888726118,12.600309562941925
166,4,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,3.3103972699983952,41.5198118149549
166,4,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.0580418476937496,26.2875869920589
166,4,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.855026298661729,14.03352699541547
166,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,4.065490562025393,87.09739711657326
169,4,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,3.4151126260761036,47.84045209134934
169,4,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.1183918765169154,29.93032705568614
169,4,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.1547112818467213,32.12257377804758
169,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.405545984078169,47.26300762678463
173,4,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,3.4672906719585264,50.98992959590229
173,4,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.8826181963965727,76.05918378351365
173,4,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,4.066111171869085,87.13485725347107
173,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,4.598282730854757,119.25684122667455
175,4,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.691993337855084,4.192824188755331
175,4,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.77871450110625,9.427331311610695
175,4,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.88679695223698,15.9512101329878
175,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.386533674955768,46.11542076572165
176,4,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.6776279095906603,3.325724005202646
176,4,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.7004176238318607,4.701315810606553
176,4,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.6616225986819533,2.3596401703664807
176,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,2.7146060467150375,5.557731913201634
186,4,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.750345137002802,7.714950701121388
186,4,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.827608867278186,12.37860523829034
186,4,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.9311927438145315,18.630949178512793
186,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,2.9472154113965456,19.5980806656941
192,4,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.8470693856630596,13.553246101963335
192,4,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.4705784537471756,51.18838077605118
192,4,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.21246414080424,35.60854813822574
192,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,4.10375074812888,89.4067897627539
199,4,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.778807802011311,9.432962973292819
199,4,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.722496881987164,6.034024341586123
199,4,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.098505506911533,28.72998172538173
199,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.0261512786542384,24.36266573257628
204,4,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.807682423937772,11.175841049156048
204,4,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.7958063370567134,10.458998019842655
204,4,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.972537615244672,21.126534060922676
204,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.166551836608814,32.83727208140435
208,4,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,6.584070332705249,239.11938638487067
208,4,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,7.596764316630154,300.24580205315186
208,4,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,5.987491163813734,203.10974592530545
208,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,5.685652824690108,184.89072213848857
212,4,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.7290745310174467,6.431052580251864
212,4,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.802464383520923,10.860879064037922
212,4,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.807110597214728,11.141325471382457
212,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,2.817622275912343,11.775812544122406
217,4,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.7330676613530125,6.672078742729338
217,4,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.930245323076754,18.573762669311172
217,4,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.630673171839697,60.85173065247883
217,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.0609431130832667,26.462707963427015
219,4,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.6692242086044375,2.818474897584859
219,4,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.019044793124143,23.93371681478998
219,4,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.8159823775654043,11.676827945023446
219,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.023922545149088,24.228138923083726
222,4,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.726926659694391,6.3014066285831705
222,4,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.8114828528029756,11.405235711531583
222,4,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.204238132615558,35.112024604153525
222,4,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,2.9461541895519403,19.534025098445465
2,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.715869768147409,3.9455847228062773
2,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,2.6898625742031923,2.271938204047031
2,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.2971291327511554,41.35149303232703
2,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.163597693115231,32.75831571489188
8,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.721504362294845,4.308188966067071
8,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,3.0573256106023945,25.919365641292693
8,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.305183639748734,41.86982644521785
8,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.241047111794203,37.742434733268894
15,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.728003153997379,4.726407099573359
15,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,2.83328047731741,11.501341221908675
15,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.2834958790024262,40.47414933562279
15,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.4459328644243388,50.92749142828604
16,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.847726718110353,12.431003247889933
16,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,2.860593005401397,13.25899018797272
16,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.8651717945278015,77.90686403576626
16,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.568346655786346,58.80521234660553
22,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,3.0404513820365784,24.833454798450486
22,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,2.7567247149888674,6.574731861938835
22,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.1620379745095595,32.657942809601714
22,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.03649895909332,24.579103678762678
25,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.8063859441016588,9.770591569072408
25,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,2.89723323526969,15.616906743566542
25,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,2.7826833399765714,8.245252812243395
25,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.2808652831881893,40.30486204010741
34,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.7394907119436205,5.465668375011667
34,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,3.030279561142297,24.17886543115184
34,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.2127150186439115,35.91917347825406
34,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.202371138259207,35.25351152973868
39,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.785452016681626,8.42342605688196
39,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,2.8535818869772243,12.807802183284677
39,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.1712178890042306,33.24869981204757
39,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.1389017135814186,31.169050057752127
48,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,3.085514962232127,27.73344102068115
48,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,3.202185456436554,35.241562307660125
48,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.1821233206998802,33.950499392276754
48,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,4.14791867844932,96.10253477903431
49,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,3.408863405383619,48.54195259588207
49,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,3.0872811183378155,27.847098842598058
49,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,4.429458648487197,114.22053673480733
49,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.883104397268548,79.06088465843395
54,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.829689536497142,11.27025263865731
54,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,2.985574005524785,21.301919241227093
54,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.2622236119428445,39.105210580186494
54,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.2983931639369892,41.432837501796186
57,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.7435431118336977,5.726453332558247
57,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,2.781281612348579,8.15504713415794
57,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.4389536108567142,50.47835402953217
57,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,2.910112842101865,16.44575083893086
62,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,3.185195844328276,34.14822616301183
62,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,4.677052368959717,130.1539884260706
62,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,4.517759946307794,119.90300905444151
62,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,4.000163381724486,86.59400654172515
64,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.7379716353396386,5.367910913155757
64,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,2.8944681198211417,15.438962677230297
64,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.040651433454316,24.846328750157358
64,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,2.943302277486883,18.5815976784963
66,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.794639146088316,9.01464736210533
66,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,3.884568380350375,79.15509667506588
66,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.9450809691349478,83.04927625390246
66,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,4.700215700997571,131.64462329083815
67,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,3.083706384208019,27.6170532119677
67,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,2.988656842852582,21.500309731667414
67,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.5264137171686722,56.10669297195294
67,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.0425545496814963,24.968800396089048
72,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.798380631267156,9.255423958688072
72,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,3.005285108194212,22.570392050494913
72,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.1464617088857083,31.655560053794023
72,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.1156305117550502,29.671473425394755
76,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.9067059974686495,16.22650943701084
76,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,2.9673495036215747,20.129113969276112
76,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,2.819150145406547,10.592008947836499
76,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.1729871825115903,33.362559535845826
92,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.716194889569177,3.9665073312539603
92,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,3.171949003643871,33.295749388948245
92,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.005543715909564,22.587034288156183
92,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,4.462605049571759,116.35361417882403
95,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.708159417097412,3.4493988512771394
95,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,2.7677319658430886,7.283083832274135
95,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,2.7795125033630357,8.041199284931697
95,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,2.796282198636238,9.120383074418902
97,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.715432216229171,3.9174268505534955
97,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,2.741300748034209,5.582150014989421
97,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.246290270394912,38.07984884100398
97,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.204379270012356,35.38274126229175
101,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,3.112439461982925,29.46611911636156
101,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,2.9038007911828974,16.0395500750414
101,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.437577879086405,50.389821268440606
101,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.207045664606792,35.55433232437211
102,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,3.243979321598091,37.93113185842111
102,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,3.786039237333536,72.81442964423692
102,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,2.8785011347140865,14.411435866886054
102,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.5973831799920846,60.673806004115804
106,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.7433348554251773,5.713051363323235
106,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,2.950145512415271,19.021981840644457
106,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.0811901524661525,27.45512561208132
106,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.3051128086282833,41.865268234961945
107,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.695822971877469,2.6555089514091232
107,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,2.6896687711835736,2.2594663568417386
107,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.105750342356905,29.03565276925527
107,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.1677418073783565,33.025002787118765
112,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,3.1697804510075613,33.15619605696279
112,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,3.781425271506529,72.51750611374734
112,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.368706313893308,45.95771469153855
112,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.945677664221646,83.08767550053997
115,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,3.023279350439604,23.728379373399022
115,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,3.079211349563591,27.327783285327936
115,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,2.9170940316335305,16.895012823193017
115,0,autocovariance_qr,autocovariance_qr:3764e1712f24,3,49.0,64.0,3.3011262609770573,41.608721080637984
116,0,autocovariance_qr,autocovariance_qr:3764e1712f24,0,4.0,16.0,2.6930029444068513,2.474031119962679
116,0,autocovariance_qr,autocovariance_qr:3764e1712f24,1,49.0,16.0,2.988879749109894,21.514654465757527
116,0,autocovariance_qr,autocovariance_qr:3764e1712f24,2,4.0,64.0,3.3893205448081427,47.28430670609863
